OriginalId,Player,PlayerId
2558080,Joey Ivie,joey-ivie
2560844,Byron Pringle,byron-pringle
2562649,Rashad Fenton,rashad-fenton
2562619,Josh Allen,josh-allen
2562954,Quincy Williams,quincy-williams
2562756,Jawaan Taylor,jawaan-taylor
2560853,Will Richardson,will-richardson
2562796,Gardner Minshew,gardner-minshew
2562622,Ryquell Armstead,ryquell-armstead
2562717,Dontavius Russell,dontavius-russell
2562606,Andrew Wingard,andrew-wingard
2543475,Marqise Lee,marqise-lee
2563097,Matthew Orzech,matthew-orzech
2561079,Sebastian Joseph-Day ,sebastian-joseph-day
2562574,Darrell Henderson,darrell-henderson
2556529,Morgan Fox,morgan-fox
2562707,Taylor Rapp,taylor-rapp
2561154,Travin Howard,travin-howard
2562905,Nick Scott,nick-scott
2562325,Natrez Patrick,natrez-patrick
2563313,Troy Reeder,troy-reeder
2561043,Jamil Demby,jamil-demby
2562260,David Edwards,david-edwards
2560813,D.J. Moore,d-j-moore
2562242,Brian Burns,brian-burns
2538145,Greg Van Roten,greg-van-roten
2543799,Ross Cockrell,ross-cockrell
2563132,Joey Slye,joey-slye
2562251,Dennis Daley,dennis-daley
2562313,Christian Miller,christian-miller
2561184,Reggie Bonnafon,reggie-bonnafon
2562725,Jordan Scarlett,jordan-scarlett
2562379,Marquise Brown,marquise-brown
2562631,Miles Boykin,miles-boykin
2562407,Justice Hill,justice-hill
2563100,Patrick Mekari,patrick-mekari
2560715,DeShon Elliott,deshon-elliott
2562805,Preston Williams,preston-williams
2562038,Sam Eguavoen,sam-eguavoen
2562302,Jonathan Ledbetter,jonathan-ledbetter
2562782,Christian Wilkins,christian-wilkins
2562255,Michael Deiter,michael-deiter
2562959,Chandler Cox,chandler-cox
2561226,Chris Lammons,chris-lammons
2558031,Avery Moss,avery-moss
2559283,Jomal Wiltz,jomal-wiltz
2561256,Steven Parker,steven-parker
2558302,Taybor Pepper,taybor-pepper
2562303,Chris Lindstrom,chris-lindstrom
2562311,Kaleb McGary,kaleb-mcgary
2561622,Jaeden Graham,jaeden-graham
2562730,Kendall Sheffield,kendall-sheffield
2562249,John Cominsky,john-cominsky
2562632,Garrett Bradbury,garrett-bradbury
2562682,Alexander Mattison,alexander-mattison
2562630,Kris Boyd,kris-boyd
2562738,Irv Smith,irv-smith
2562465,Bisi Johnson,bisi-johnson
2562984,Brandon Dillon,brandon-dillon
2560799,Hercules Mata'afa,hercules-mata-afa
2562442,Mark Fields,mark-fields
2562946,Marcus Epps,marcus-epps
2562925,Austin Cutting,austin-cutting
2562614,Rock Ya-Sin,rock-ya-sin
2562495,Parris Campbell,parris-campbell
2560987,Deon Cain,deon-cain
2562229,Ben Banogu,ben-banogu
2562416,Bobby Okereke,bobby-okereke
2562602,Khari Willis,khari-willis
2561544,Trent Scott,trent-scott
2562763,Jerry Tillery,jerry-tillery
2553555,Ty Long,ty-long
2543707,Jaylen Watkins,jaylen-watkins
2562617,Nasir Adderley,nasir-adderley
2562765,Drue Tranquill,drue-tranquill
2557531,Troymaine Pope,troymaine-pope
2562578,Emeke Egbule,emeke-egbule
2562893,Cole Mazza,cole-mazza
2562697,Trey Pipkins,trey-pipkins
2562978,Chris Peace,chris-peace
2563238,Damion Willis,damion-willis
2562679,Michael Jordan,michael-jordan
2562702,Germaine Pratt,germaine-pratt
2562720,Drew Sample,drew-sample
2562612,Renell Wren,renell-wren
2558929,Cethan Carter,cethan-carter
2562685,D.K. Metcalf,d-k-metcalf
2562464,Ugo Amadi,ugo-amadi
2562490,Ben Burr-Kirven,ben-burr-kirven
2562914,Bryan Mone,bryan-mone
2562472,Cody Barton,cody-barton
2558077,Lano Hill,lano-hill
2562233,Marquise Blair,marquise-blair
2562665,Travis Homer,travis-homer
2560768,Jamarco Jones,jamarco-jones
2562301,Dexter Lawrence,dexter-lawrence
2562299,Daniel Jones,daniel-jones
2562227,Deandre Baker,deandre-baker
2562638,Ryan Connelly,ryan-connelly
2560806,R.J. McIntosh,r-j-mcintosh
2562613,Oshane Ximines,oshane-ximines
2562228,Corey Ballentine,corey-ballentine
2560736,Nick Gates,nick-gates
2562414,Julian Love,julian-love
2505629,Jason Witten,jason-witten
2560908,Leighton Vander Esch,leighton-vander-esch
2540161,Travis Frederick,travis-frederick
2562699,Tony Pollard,tony-pollard
2562432,Joe Jackson,joe-jackson
2553434,Devin Smith,devin-smith
2561308,Jordan Chunn,jordan-chunn
2562721,Deebo Samuel,deebo-samuel
2562428,Dre Greenlaw,dre-greenlaw
2562629,Nick Bosa,nick-bosa
2562609,Mitch Wishnowsky,mitch-wishnowsky
2562927,Justin Skule,justin-skule
2562462,Azeez Al-Shaair,azeez-al-shaair
2555299,Vernon Hargreaves III ,vernon-hargreaves-iii
2562781,Devin White,devin-white
2540185,Mike Edwards,mike-edwards
2562271,Matt Gay,matt-gay
2562507,Anthony Nelson,anthony-nelson
2562635,Sean Murphy-Bunting,sean-murphy-bunting
2562556,Jamel Dean,jamel-dean
2558305,Zach Triner,zach-triner
2562378,T.J. Hockenson,t-j-hockenson
2562755,Jahlani Tavai,jahlani-tavai
2560913,Tracy Walker,tracy-walker
2539340,Rick Wagner,rick-wagner
2562932,Tyron Johnson,tyron-johnson
2560972,Nick Bawden,nick-bawden
2563197,Kevin Strong,kevin-strong
2562395,Will Harris,will-harris
2563193,C.J. Moore,c-j-moore
2562382,Kyler Murray,kyler-murray
2562677,KeeSean Johnson,keesean-johnson
2562219,Zach Allen,zach-allen
2562318,Byron Murphy,byron-murphy
71461,A.Q. Shipley,a-q-shipley
2562669,Andy Isabella,andy-isabella
2562686,Joshua Miles,joshua-miles
2561283,Zeke Turner,zeke-turner
2556528,D.J. Foster,d-j-foster
2562760,Deionte Thompson,deionte-thompson
2556764,Kevin Peterson,kevin-peterson
2563339,Jalen Thompson,jalen-thompson
2562243,Devin Bush,devin-bush
2560778,Kam Kelly,kam-kelly
2562674,Diontae Johnson,diontae-johnson
2562811,Ulysees Gilbert,ulysees-gilbert
2562743,Benny Snell,benny-snell
2560751,Ryan Izzo,ryan-izzo
2560945,Isaiah Wynn,isaiah-wynn
2562492,Jakobi Meyers,jakobi-meyers
2562607,Chase Winovich,chase-winovich
2563329,Gunner Olszewski,gunner-olszewski
2562226,Jake Bailey,jake-bailey
2562906,Cullen Gillaspia,cullen-gillaspia
2562295,Lonnie Johnson,lonnie-johnson
2555311,Jerell Adams,jerell-adams
2562726,Max Scharping,max-scharping
2563242,Shy Tuttle,shy-tuttle
2562683,Erik McCoy,erik-mccoy
2563155,Deonte Harris,deonte-harris
2562588,Chauncey Gardner-Johnson,chauncey-gardner-johnson
2562901,Kaden Elliss,kaden-elliss
2553520,Nick Easton,nick-easton
2562383,Noah Fant,noah-fant
2562714,Dalton Risner,dalton-risner
2560734,Troy Fumagalli,troy-fumagalli
2562825,Malik Reed,malik-reed
2562626,Andrew Beck,andrew-beck
2541634,Mike Purcell,mike-purcell
2562285,Justin Hollins,justin-hollins
2561040,Duke Dawson,duke-dawson
2550734,Diontae Spencer,diontae-spencer
2561439,Austin Schlottmann,austin-schlottmann
2562377,Josh Jacobs,josh-jacobs
2562616,Johnathan Abram,johnathan-abram
2562263,Clelin Ferrell,clelin-ferrell
2562288,Alec Ingold,alec-ingold
2562317,Foster Moreau,foster-moreau
2562712,Hunter Renfrow,hunter-renfrow
2562439,Maxx Crosby,maxx-crosby
2562380,Trayvon Mullen,trayvon-mullen
2562247,A.J. Cole,a-j-cole
2562938,Keisean Nixon,keisean-nixon
2562670,Andre James,andre-james
2563127,Jordan Kunaszyk,jordan-kunaszyk
2562960,John Ursua,john-ursua
2562248,L.J. Collier,l-j-collier
2560860,Mason Rudolph,mason-rudolph
2557908,Zach Banner,zach-banner
2562990,Nathan Meadors,nathan-meadors
2562955,E.J. Speed,e-j-speed
2562769,D'Andre Walker,d-andre-walker
2562799,David Long,david-long
2560936,Ced Wilson,ced-wilson
2561144,Simeon Thomas,simeon-thomas
2558254,Robert Davis,robert-davis
497018,John Jerry,john-jerry
2563257,Tuzar Skipper,tuzar-skipper
2562286,Tytus Howard,tytus-howard
2562324,Charles Omenihu,charles-omenihu
2562515,Xavier Crawford,xavier-crawford
2563016,Miles Brown,miles-brown
2543699,"Noy, Kyle Van Noy","noy,-kyle-van-noy"
2562392,Byron Cowart,byron-cowart
2562776,Ken Webster,ken-webster
2563296,Patrick Laird,patrick-laird
2559227,Andre Patton,andre-patton
2562293,Ty Johnson,ty-johnson
2562393,Keelan Doss,keelan-doss
2562391,Greg Gaines,greg-gaines
2562412,Dre'Mont Jones,dre-mont-jones
2553236,Jake Rodgers,jake-rodgers
2562753,Sione Takitaki,sione-takitaki
2553457,Trevor Siemian,trevor-siemian
2560720,Luke Falk,luke-falk
2560722,Foley Fatukasi,foley-fatukasi
2562818,Kyle Phillips,kyle-phillips
2552449,Tye Smith,tye-smith
2562746,Jarrett Stidham,jarrett-stidham
2562890,Jakob Johnson,jakob-johnson
2562787,Joejuan Williams,joejuan-williams
2562281,Damien Harris,damien-harris
2556758,Rolan Milligan,rolan-milligan
2562650,Jaylon Ferguson,jaylon-ferguson
2561348,Ryan Hunter,ryan-hunter
2562956,Juwann Winfree,juwann-winfree
2562300,Kingsley Keke,kingsley-keke
2563128,Darrius Shepherd,darrius-shepherd
2559299,Evan Baylis,evan-baylis
2561336,Trent Harris,trent-harris
2562663,Trysten Hill,trysten-hill
2562604,Donovan Wilson,donovan-wilson
2559278,Greg Ward,greg-ward
2560596,Matt Pryor,matt-pryor
2560979,Andrew Brown,andrew-brown
2562887,Keaton Sutherland,keaton-sutherland
2506420,Richie Incognito,richie-incognito
2562736,Darius Slayton,darius-slayton
2562865,Scott Miller,scott-miller
2562304,Greg Little,greg-little
2562981,Roderic Teamer,roderic-teamer
2562654,Zach Gentry,zach-gentry
2550196,Jay Elliott,jay-elliott
2562479,Justin Layne,justin-layne
2559108,Daniel Brunskill,daniel-brunskill
2543493,Jason Verrett,jason-verrett
2562668,Lil'Jordan Humphrey,lil-jordan-humphrey
2560872,Coleman Shelton,coleman-shelton
2563123,Willie Harvey,willie-harvey
2561434,Robert Jackson,robert-jackson
2561088,Abdullah Anderson,abdullah-anderson
2559157,Rashaad Coward,rashaad-coward
2562390,Amani Oruwariye,amani-oruwariye
2562916,Wes Martin,wes-martin
2562660,Dwayne Haskins,dwayne-haskins
2562696,Ross Pierschbacher,ross-pierschbacher
2563062,Jon Hilliman,jon-hilliman
2563217,Justin Phillips,justin-phillips
2562646,Ashton Dulin,ashton-dulin
2562823,Cortez Broughton,cortez-broughton
2562705,Isaiah Prince,isaiah-prince
2562641,Nate Davis,nate-davis-2
2562308,Daylon Mack,daylon-mack
2556646,Kyle Peko,Kyle Peko
2562676,Jaquan Johnson,jaquan-johnson
2560941,Ryan Winslow,ryan-winslow
2559396,Fred Brown,fred-brown
2562945,Jonathan Harris,jonathan-harris
2561626,Josh Woods,josh-woods
2562273,Carl Granderson,carl-granderson
2562258,Chuma Edoga,chuma-edoga
2543751,David Fales,david-fales
2562497,Jordan Miller,jordan-miller
2559321,Jamal Carter,jamal-carter
2562618,Dakota Allen,dakota-allen
2562429,Michael Dogbe,michael-dogbe
2562504,Stanley Morgan,stanley-morgan
2563258,Devlin Hodges,devlin-hodges
2556836,Duke Williams,duke-williams
2563364,Ryan Bates,ryan-bates-2
2562719,Dru Samia,dru-samia
2562816,Josiah Tauaefa,josiah-tauaefa
2562409,Devine Ozigbo,devine-ozigbo
2563203,Chase McLaughlin,chase-mclaughlin
2556463,Stephen Anderson,stephen-anderson
2562940,Ka'Dar Hollman,ka-dar-hollman
2562680,Brandon Knight,brandon-knight
2563267,Ventell Bryant,ventell-bryant
2563129,Shakial Taylor,shakial-taylor
2562757,Marvell Tell,marvell-tell
2562723,Khalen Saunders,khalen-saunders
2562740,Kaden Smith,kaden-smith
2563138,Austin Walter,austin-walter
2563066,Hale Hentges,hale-hentges
2563220,Nik Needham,nik-needham
2562245,Shaq Calhoun,shaq-calhoun
2562737,Cameron Smith,cameron-smith
2562600,Trayveon Williams,trayveon-williams
2560867,Jaleel Scott,jaleel-scott
2562399,Nick Allegretti,nick-allegretti
2560829,Obo Okoronkwo,obo-okoronkwo
2550848,Kasey Redfern,kasey-redfern
2562808,Olamide Zaccheaus,olamide-zaccheaus
2555555,D.J. White,d-j-white
2562942,Luke Gifford,luke-gifford
2562860,Jason Moore,jason-moore
2555460,Paul Perkins,paul-perkins
2559372,Dan Skipper,dan-skipper
2562834,Craig Reynolds,craig-reynolds
2562693,Josh Oliver,josh-oliver
2558911,C.J. Board,c-j-board
2562784,Dexter Williams,dexter-williams
2561187,Tim Boyle,tim-boyle
2562798,David Long,david-long-2
2562579,Bobby Evans,bobby-evans
2563306,Jake Gervase,jake-gervase
2562733,Jeffery Simmons,jeffery-simmons
2562658,Saquan Hampton,saquan-hampton
2543834,Bennett Jackson,bennett-jackson
2553739,Alex Singleton,alex-singleton
2562985,Davion Davis,davion-davis
2562667,Albert Huggins,albert-huggins
2563200,Anthony Rush,anthony-rush
2562687,Shareef Miller,shareef-miller
2556595,Steve Longa,steve-longa
2552588,Brett Hundley,brett-hundley
2559286,Krishawn Hogan,krishawn-hogan
2562591,Joe Giles-Harris,joe-giles-harris
2561443,Christian Blake,christian-blake
2561203,Matt Gono,matt-gono
2561215,Tanner Hudson,tanner-hudson
2563268,Noah Dawkins,noah-dawkins
2556661,Kalif Raymond,kalif-raymond
2552657,DeAndrew White,deandrew-white
2562241,Isaiah Buggs,isaiah-buggs
2563297,Michael Walker,michael-walker
2562912,Brandon Watson,brandon-watson
2562999,Tae Hayes,tae-hayes
2563300,Tony Brooks-James,tony-brooks-james
2562645,Greg Dortch,greg-dortch
2553781,James Vaughters,james-vaughters
2559239,Jordan Roos,jordan-roos
2563044,Stephen Carlson,stephen-carlson
2563104,Josh Watson,josh-watson
2562744,Jace Sternberger,jace-sternberger
2507225,Nick Folk,nick-folk
2562675,Isaiah Johnson,isaiah-johnson-2
2561127,Quentin Poling,quentin-poling
2562651,Ryan Finley,ryan-finley
2559205,Younghoe Koo,younghoe-koo
2561282,Jacob Tuioti-Mariner,jacob-tuioti-mariner
2562797,Qadree Ollison,qadree-ollison
2560817,Ryan Nall,ryan-nall
2541535,Paul Worrilow,paul-worrilow
2561643,Sam Beal,sam-beal
2562918,Kahzin Daniels,kahzin-daniels
2558863,Pat O'Connor,pat-o-connor
2562468,Blessuan Austin,blessuan-austin
2559057,Eric Smith,eric-smith
2561506,Evan Brown,evan-brown
2556770,Pete Robertson,pete-robertson
2562270,Myles Gaskin,myles-gaskin
2560828,Chukwuma Okorafor,chukwuma-okorafor
2558968,Cole Luke,cole-luke
2562773,Armon Watts,armon-watts
2556572,Tevin Jones,tevin-jones
2563184,Kyron Brown,kyron-brown
2558932,Aviante Collins,aviante-collins
2560865,Bo Scarbrough,bo-scarbrough
2557911,Sean Harlow,sean-harlow
2506925,Domata Peko Sr.,domata-peko-sr
2562458,Fred Johnson,fred-johnson
2562659,N'Keal Harry,n-keal-harry
2563316,Nsimba Webster,nsimba-webster
2556512,Donte Deayon,donte-deayon
2563302,Chandler Brewer,chandler-brewer
2561255,Jonathan Owens,jonathan-owens
2563038,Ahmad Gooden,ahmad-gooden
2562768,Andrew Van Ginkel,andrew-van-ginkel
2562601,Gerald Willis,gerald-willis
2562276,Porter Gustin,porter-gustin
2556486,Brandin Bryant,brandin-bryant
2563045,J.T. Hassell,j-t-hassell
2562830,Kerrith Whyte,kerrith-whyte
2556700,Jason Vander Laan,jason-vander-laan
2561518,Austin Larkin,austin-larkin
2562240,Austin Bryant,austin-bryant
2562691,Isaac Nauta,isaac-nauta
2562434,Mike Jackson,mike-jackson
2563031,Ryan Bee,ryan-bee
2563270,Jesper Horsted,jesper-horsted
2563282,Charles Jones,charles-jones
2562869,Khari Blasingame,khari-blasingame
2562961,Iman Marshall,iman-marshall
2562713,Riley Ridley,riley-ridley
2562230,Alex Bars,alex-bars
2563043,David Blough,david-blough
2563001,Carson Meier,carson-meier
2562575,Montre Hartage,montre-hartage
2558955,Cody Hollister,cody-hollister
2563274,Kareem Orr,kareem-orr
2561269,Ryan Santoso,ryan-santoso
2554630,Ross Travis,ross-travis
2563345,Mazzi Wilkins,mazzi-wilkins
2552314,Jake Ryan,jake-ryan
2559310,Jeremiah Valoaga,jeremiah-valoaga
2559121,Chris Odom,chris-odom
2562862,Garrett McGhin,garrett-mcghin
2561231,Brad Lundblade,brad-lundblade
2562844,Jalen Guyton,jalen-guyton
2562305,Drew Lock,drew-lock
2557982,Eddie Vanderdoes,eddie-vanderdoes
2562989,Alexander Hollins,alexander-hollins
2561339,Trayvon Henderson,trayvon-henderson
2562863,Drew Forbes,drew-forbes
2541185,Ryan Griffin,ryan-griffin
2563108,Darius Harris,darius-harris
2562883,Alex Brown,alex-brown
2562234,Kendall Blanton,kendall-blanton
2562845,Jeff Smith,jeff-smith
2555203,Parker Ehinger,parker-ehinger
2562870,Derick Roberson,derick-roberson
2562953,Ishmael Hyman,ishmael-hyman
2555420,Jerald Hawkins,jerald-hawkins
2562831,Wes Hills,wes-hills
2561531,Frank Herron,frank-herron
2562653,Travis Fulgham,travis-fulgham
2563254,Deyon Sizer,deyon-sizer
2562843,Nate Brooks,nate-brooks
2561277,Linden Stephens,linden-stephens
2534870,Alex Tanney,alex-tanney
2562662,Nate Herbig,nate-herbig
2556411,Josh Ferguson,josh-ferguson
2560885,Kentavius Street,kentavius-street
2555537,T.J. Green,t-j-green
2561239,Codey McElroy,codey-mcelroy
2563283,Spencer Schnell,spencer-schnell
2558808,Cyril Grayson,cyril-grayson
2563326,Freedom Akinmoladun,freedom-akinmoladun
2559217,Calvin Munson,calvin-munson
2561492,Robert McCray,robert-mccray
2562404,Will Grier,will-grier
2561292,Jonathan Wynn,jonathan-wynn
2562628,Beau Benzschawel,beau-benzschawel
2561378,Patrick Morris,patrick-morris
2562572,Alijah Holder,alijah-holder
2562809,Lester Cotton,lester-cotton
2562766,Oli Udoh,oli-udoh
2561197,John Franklin,john-franklin
2562900,Trenton Irwin,trenton-irwin
2559431,Brady Sheldon,brady-sheldon
2563195,Anthony Pittman,anthony-pittman
2550230,Jamie Meder,jamie-meder
2560922,Jester Weah,jester-weah
2561386,Donovan Olumba,donovan-olumba
2559461,Rashard Davis,rashard-davis
2562403,Trace McSorley,trace-mcsorley
2562701,Ben Powers,ben-powers
2563034,Quinn Bailey,quinn-bailey
2562655,Kevin Givens,kevin-givens
2562661,Phil Haynes,phil-haynes
